--- Iteration 0 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                            copy_info_kernel(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us       4.480us         0.11%       4.480us       1.120us           0 B           0 B           0 B           0 B             4  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us       5.153us         0.13%       5.153us       1.288us           0 B           0 B           0 B           0 B             4  
void geqr2_smem_domino_fast<float, float, 8, 512>(in...         0.00%       0.000us         0.00%       0.000us       0.000us     429.821us        10.54%     429.821us     429.821us           0 B           0 B           0 B           0 B             1  
void batch_eye_kernel<float, 5, 3>(long, long, float...         0.00%       0.000us         0.00%       0.000us       0.000us       4.768us         0.12%       4.768us       1.589us           0 B           0 B           0 B           0 B             3  
void ormtr_gemv_c<float, 4>(long, long, float const*...         0.00%       0.000us         0.00%       0.000us       0.000us     541.876us        13.28%     541.876us       4.233us           0 B           0 B           0 B           0 B           128  
void ormtr_gerc<float, 5, 3, 1>(int, float const*, l...         0.00%       0.000us         0.00%       0.000us       0.000us     421.059us        10.32%     421.059us       3.290us           0 B           0 B           0 B           0 B           128  
void reset_lowerA_kernel<float, 256>(long, float con...         0.00%       0.000us         0.00%       0.000us       0.000us       1.728us         0.04%       1.728us       1.728us           0 B           0 B           0 B           0 B             1  
void batch_FnrmA_stage1<float, float, 8>(long, long,...         0.00%       0.000us         0.00%       0.000us       0.000us       3.680us         0.09%       3.680us       3.680us           0 B           0 B           0 B           0 B             1  
void batch_FnrmA_stage2<float, 8>(long, float*, long...         0.00%       0.000us         0.00%       0.000us       0.000us       3.520us         0.09%       3.520us       3.520us           0 B           0 B           0 B           0 B             1  
                       Memcpy DtoH (Device -> Pageable)         0.00%       0.000us         0.00%       0.000us       0.000us      15.808us         0.39%      15.808us       1.437us           0 B           0 B           0 B           0 B            11  
void lascl_kernel<float, float, 8>(long, long, float...         0.00%       0.000us         0.00%       0.000us       0.000us       2.144us         0.05%       2.144us       2.144us           0 B           0 B           0 B           0 B             1  
void syevj_parallel_order_set_kernel<512>(long, int*...         0.00%       0.000us         0.00%       0.000us       0.000us      14.048us         0.34%      14.048us       7.024us           0 B           0 B           0 B           0 B             2  
void offA_stage1<float, float, 5, 3>(long, long, flo...         0.00%       0.000us         0.00%       0.000us       0.000us      17.695us         0.43%      17.695us       2.212us           0 B           0 B           0 B           0 B             8  
            void offA_stage2<float, 5, 3>(long, float*)         0.00%       0.000us         0.00%       0.000us       0.000us      12.577us         0.31%      12.577us       1.572us           0 B           0 B           0 B           0 B             8  
void gesvdbj_batch_32x16<float, float>(long, int con...         0.00%       0.000us         0.00%       0.000us       0.000us       1.820ms        44.62%       1.820ms      37.143us           0 B           0 B           0 B           0 B            49  
void svd_column_rotate_batch<float, 5, 3>(long, int ...         0.00%       0.000us         0.00%       0.000us       0.000us     385.724us         9.46%     385.724us       3.936us           0 B           0 B           0 B           0 B            98  
void svd_row_rotate_batch_32x16<float>(long, int con...         0.00%       0.000us         0.00%       0.000us       0.000us     238.683us         5.85%     238.683us       4.871us           0 B           0 B           0 B           0 B            49  
void gesvdj_diagonal_kernel<float, float, 256>(long,...         0.00%       0.000us         0.00%       0.000us       0.000us       1.632us         0.04%       1.632us       1.632us           0 B           0 B           0 B           0 B             1  
void svd_col_scale_kernel<float, 256>(long, long, fl...         0.00%       0.000us         0.00%       0.000us       0.000us       1.824us         0.04%       1.824us       1.824us           0 B           0 B           0 B           0 B             1  
                void pegasus_set_identy<128>(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us       1.344us         0.03%       1.344us       1.344us           0 B           0 B           0 B           0 B             1  
void pegasus_sortsign_by_key_local_core<float, 256, ...         0.00%       0.000us         0.00%       0.000us       0.000us       3.200us         0.08%       3.200us       3.200us           0 B           0 B           0 B           0 B             1  
void pegasusIinclusive_localscan_core<256, 4>(int, i...         0.00%       0.000us         0.00%       0.000us       0.000us       2.432us         0.06%       2.432us       2.432us           0 B           0 B           0 B           0 B             1  
void pegasusIinclusive_scan_domino_v1_core<256, 4>(i...         0.00%       0.000us         0.00%       0.000us       0.000us       2.879us         0.07%       2.879us       2.879us           0 B           0 B           0 B           0 B             1  
void pegasusIinclusive_scan_merge_core<256, 4>(int, ...         0.00%       0.000us         0.00%       0.000us       0.000us       1.408us         0.03%       1.408us       1.408us           0 B           0 B           0 B           0 B             1  
