--- Iteration 0 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.520us         0.08%       3.520us       1.760us           0 B           0 B           0 B           0 B             2  
                         volta_sgemm_32x32_sliced1x4_nt         0.00%       0.000us         0.00%       0.000us       0.000us      10.848us         0.25%      10.848us      10.848us           0 B           0 B           0 B           0 B             1  
                                               [memory]         0.00%       0.000us         0.00%       0.000us       0.000us       0.000us         0.00%       0.000us       0.000us           8 B           8 B      -2.17 MB      -2.17 MB            11  
                                  volta_sgemm_128x32_nn         0.00%       0.000us         0.00%       0.000us       0.000us       9.408us         0.22%       9.408us       9.408us           0 B           0 B           0 B           0 B             1  
void at::native::triu_tril_kernel<float, int, true, ...         0.00%       0.000us         0.00%       0.000us       0.000us       4.128us         0.10%       4.128us       4.128us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_64x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us      12.833us         0.30%      12.833us      12.833us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.104us         0.07%       3.104us       3.104us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.136us         0.07%       3.136us       3.136us           0 B           0 B           0 B           0 B             1  
void (anonymous namespace)::softmax_warp_forward<flo...         0.00%       0.000us         0.00%       0.000us       0.000us       7.104us         0.17%       7.104us       7.104us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_64x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us      11.936us         0.28%      11.936us      11.936us           0 B           0 B           0 B           0 B             1  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 285.743ms
Self CUDA time total: 4.272ms


--- Iteration 5 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                        cudaMemcpyAsync        78.45%     225.926ms        78.45%     225.926ms      13.290ms       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            17  
                                    Command Buffer Full        18.89%      54.417ms        18.89%      54.417ms     298.994us     753.550ms     17835.68%     753.550ms       4.140ms           0 B           0 B           0 B           0 B           182  
                                       cudaLaunchKernel         1.11%       3.209ms        20.01%      57.625ms     112.770us       0.000us         0.00%     753.550ms       1.475ms           0 B           0 B           0 B           0 B           511  
                                Activity Buffer Request         0.52%       1.504ms         0.52%       1.504ms       1.504ms       2.112us         0.05%       2.112us       2.112us           0 B           0 B           0 B           0 B             1  
                                     PythonDispatchMode         0.50%       1.428ms        99.91%     287.757ms      19.184ms       0.000us         0.00%     757.777ms      50.518ms           0 B           8 B       2.81 MB           0 B            15  
                                      aten::_linalg_svd         0.22%     636.609us       198.55%     571.842ms     285.921ms       4.140ms        98.00%        1.515s     757.706ms           0 B          -4 B     441.00 KB      64.00 KB             2  
                                               aten::mm         0.06%     173.158us         0.31%     901.771us     112.721us      48.319us         1.14%      96.638us      12.080us           0 B           0 B       1.46 MB     747.50 KB             8  
                                         aten::_softmax         0.03%      90.021us         0.07%     190.276us      95.138us       6.976us         0.17%      13.952us       6.976us           0 B           0 B     761.00 KB     380.50 KB             2  
                                            aten::copy_         0.03%      86.943us         0.05%     149.911us      29.982us      12.063us         0.29%      12.063us       2.413us           0 B           0 B           0 B           0 B             5  
                                            aten::slice         0.02%      43.762us         0.15%     423.207us      70.534us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                                            aten::fill_         0.01%      39.031us         0.91%       2.625ms     874.851us       5.568us         0.13%       7.680us       2.560us           0 B           0 B           0 B           0 B             3  
                                              aten::div         0.01%      36.323us         0.05%     155.472us      77.736us       2.816us         0.07%       5.632us       2.816us          -8 B          -8 B     761.00 KB     380.50 KB             2  
                                  cudaStreamSynchronize         0.01%      32.190us         0.01%      32.190us       2.682us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            12  
                                            aten::empty         0.01%      30.554us         0.01%      30.554us       7.638us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     545.00 KB     545.00 KB             4  
                                    aten::empty_strided         0.01%      23.968us         0.01%      23.968us      11.984us       0.000us         0.00%       0.000us       0.000us           4 B           4 B         512 B         512 B             2  
                                         aten::_to_copy         0.01%      23.762us         0.05%     140.102us      70.051us       0.000us         0.00%       4.928us       2.464us           4 B           0 B         512 B           0 B             2  
                                        cudaMemsetAsync         0.01%      20.994us         0.01%      20.994us       5.248us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             4  
                                              aten::add         0.01%      20.874us         0.04%     118.572us      59.286us       3.072us         0.07%       6.144us       3.072us           0 B           0 B     761.00 KB     380.50 KB             2  
                                             aten::triu         0.01%      19.777us         0.05%     135.677us      67.839us       4.224us         0.10%       8.448us       4.224us           0 B           0 B     761.00 KB     380.50 KB             2  
                                              aten::any         0.01%      18.391us         0.02%      69.494us      69.494us       0.000us         0.00%       5.088us       5.088us           0 B           0 B         512 B           0 B             1  
                                  cudaDeviceSynchronize         0.01%      15.756us         0.01%      15.756us       7.878us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                       aten::diag_embed         0.01%      15.452us         0.08%     237.188us     118.594us       0.000us         0.00%       7.552us       3.776us           0 B           0 B      16.00 KB           0 B             2  
                                           aten::matmul         0.01%      15.445us         0.24%     691.496us     172.874us       0.000us         0.00%      48.319us      12.080us           0 B           0 B     747.50 KB           0 B             4  
                                            aten::zeros         0.01%      14.798us         0.92%       2.642ms       1.321ms       0.000us         0.00%       6.144us       3.072us           0 B           0 B       8.50 KB           0 B             2  
                                               aten::to         0.00%      12.674us         0.05%     152.776us      76.388us       0.000us         0.00%       4.928us       2.464us           4 B           0 B         512 B           0 B             2  
          cudaOccupancyMaxActiveBlocksPerMultiprocessor         0.00%      12.392us         0.00%      12.392us       4.131us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             3  
                              aten::_local_scalar_dense         0.00%      12.101us         0.01%      24.599us      24.599us       1.536us         0.04%       1.536us       1.536us           0 B           0 B           0 B           0 B             1  
                                             aten::full         0.00%      11.428us         0.06%     186.931us      93.466us       0.000us         0.00%       3.072us       1.536us           0 B           0 B     761.00 KB           0 B             2  
                                          aten::permute         0.00%      10.877us         0.03%      86.503us      43.251us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                       aten::as_strided         0.00%      10.492us         0.00%      10.492us       1.499us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             7  
                                            aten::zero_         0.00%      10.290us         0.91%       2.612ms       1.306ms       0.000us         0.00%       6.144us       3.072us           0 B           0 B           0 B           0 B             2  
                                       aten::linalg_svd         0.00%      10.227us        99.31%     286.029ms     286.029ms       0.000us         0.00%     757.706ms     757.706ms           0 B           0 B     220.50 KB           0 B             1  
                                       aten::transpose_         0.00%       9.213us         0.00%      12.371us      12.371us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                             aten::_linalg_check_errors         0.00%       7.299us         0.04%     105.124us     105.124us       0.000us         0.00%       6.624us       6.624us           0 B           0 B           0 B        -512 B             1  
                                        aten::transpose         0.00%       5.564us         0.00%       8.322us       4.161us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                          aten::numpy_T         0.00%       5.467us         0.03%      85.858us      85.858us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                             aten::diag         0.00%       5.198us         0.05%     155.860us     155.860us       0.000us         0.00%       3.776us       3.776us           0 B           0 B       8.00 KB           0 B             1  
                                        cudaEventRecord         0.00%       4.936us         0.00%       4.936us       4.936us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                            aten::clone         0.00%       4.150us         0.01%      37.297us      37.297us       0.000us         0.00%       3.583us       3.583us           0 B           0 B     156.00 KB           0 B             1  
                                          aten::softmax         0.00%       3.766us         0.06%     166.524us     166.524us       0.000us         0.00%       6.976us       6.976us           0 B           0 B     380.50 KB           0 B             1  
                                         aten::diagonal         0.00%       3.745us         0.00%       4.933us       4.933us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                             aten::item         0.00%       3.732us         0.01%      28.331us      28.331us       0.000us         0.00%       1.536us       1.536us           0 B           0 B           0 B           0 B             1  
                                               aten::mT         0.00%       3.665us         0.00%      11.987us       5.994us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                                 detach         0.00%       3.264us         0.00%       3.264us       3.264us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                      aten::as_strided_         0.00%       3.158us         0.00%       3.158us       3.158us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                             aten::view         0.00%       2.813us         0.00%       2.813us       2.813us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                          aten::view_as         0.00%       2.808us         0.00%       5.621us       5.621us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                       aten::empty_like         0.00%       2.409us         0.00%       7.937us       7.937us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     156.00 KB           0 B             1  
                                           aten::detach         0.00%       1.770us         0.00%       5.034us       5.034us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.112us         0.05%       2.112us       2.112us           0 B           0 B           0 B           0 B             1  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       5.439us         0.13%       5.439us       2.720us           0 B           0 B           0 B           0 B             2  
                            copy_info_kernel(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us       4.800us         0.11%       4.800us       1.200us           0 B           0 B           0 B           0 B             4  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us       5.215us         0.12%       5.215us       1.304us           0 B           0 B           0 B           0 B             4  
void geqr2_smem_domino_fast<float, float, 8, 512>(in...         0.00%       0.000us         0.00%       0.000us       0.000us     457.501us        10.83%     457.501us     457.501us           0 B           0 B           0 B           0 B             1  
void batch_eye_kernel<float, 5, 3>(long, long, float...         0.00%       0.000us         0.00%       0.000us       0.000us       4.832us         0.11%       4.832us       1.611us           0 B           0 B           0 B           0 B             3  
void ormtr_gemv_c<float, 4>(long, long, float const*...         0.00%       0.000us         0.00%       0.000us       0.000us     584.511us        13.83%     584.511us       4.566us           0 B           0 B           0 B           0 B           128  
void ormtr_gerc<float, 5, 3, 1>(int, float const*, l...         0.00%       0.000us         0.00%       0.000us       0.000us     457.816us        10.84%     457.816us       3.577us           0 B           0 B           0 B           0 B           128  
void reset_lowerA_kernel<float, 256>(long, float con...         0.00%       0.000us         0.00%       0.000us       0.000us       1.727us         0.04%       1.727us       1.727us           0 B           0 B           0 B           0 B             1  
void batch_FnrmA_stage1<float, float, 8>(long, long,...         0.00%       0.000us         0.00%       0.000us       0.000us       3.840us         0.09%       3.840us       3.840us           0 B           0 B           0 B           0 B             1  
void batch_FnrmA_stage2<float, 8>(long, float*, long...         0.00%       0.000us         0.00%       0.000us       0.000us       3.839us         0.09%       3.839us       3.839us           0 B           0 B           0 B           0 B             1  
                       Memcpy DtoH (Device -> Pageable)         0.00%       0.000us         0.00%       0.000us       0.000us      16.160us         0.38%      16.160us       1.469us           0 B           0 B           0 B           0 B            11  
void lascl_kernel<float, float, 8>(long, long, float...         0.00%       0.000us         0.00%       0.000us       0.000us       2.144us         0.05%       2.144us       2.144us           0 B           0 B           0 B           0 B             1  
void syevj_parallel_order_set_kernel<512>(long, int*...         0.00%       0.000us         0.00%       0.000us       0.000us      14.368us         0.34%      14.368us       7.184us           0 B           0 B           0 B           0 B             2  
void offA_stage1<float, float, 5, 3>(long, long, flo...         0.00%       0.000us         0.00%       0.000us       0.000us      17.760us         0.42%      17.760us       2.220us           0 B           0 B           0 B           0 B             8  
            void offA_stage2<float, 5, 3>(long, float*)         0.00%       0.000us         0.00%       0.000us       0.000us      12.833us         0.30%      12.833us       1.604us           0 B           0 B           0 B           0 B             8  
void gesvdbj_batch_32x16<float, float>(long, int con...         0.00%       0.000us         0.00%       0.000us       0.000us       1.879ms        44.47%       1.879ms      38.344us           0 B           0 B           0 B           0 B            49  
void svd_column_rotate_batch<float, 5, 3>(long, int ...         0.00%       0.000us         0.00%       0.000us       0.000us     387.474us         9.17%     387.474us       3.954us           0 B           0 B           0 B           0 B            98  
void svd_row_rotate_batch_32x16<float>(long, int con...         0.00%       0.000us         0.00%       0.000us       0.000us     231.937us         5.49%     231.937us       4.733us           0 B           0 B           0 B           0 B            49  
void gesvdj_diagonal_kernel<float, float, 256>(long,...         0.00%       0.000us         0.00%       0.000us       0.000us       1.664us         0.04%       1.664us       1.664us           0 B           0 B           0 B           0 B             1  
void svd_col_scale_kernel<float, 256>(long, long, fl...         0.00%       0.000us         0.00%       0.000us       0.000us       1.823us         0.04%       1.823us       1.823us           0 B           0 B           0 B           0 B             1  
                void pegasus_set_identy<128>(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us       1.376us         0.03%       1.376us       1.376us           0 B           0 B           0 B           0 B             1  
void pegasus_sortsign_by_key_local_core<float, 256, ...         0.00%       0.000us         0.00%       0.000us       0.000us       3.040us         0.07%       3.040us       3.040us           0 B           0 B           0 B           0 B             1  
void pegasusIinclusive_localscan_core<256, 4>(int, i...         0.00%       0.000us         0.00%       0.000us       0.000us       2.464us         0.06%       2.464us       2.464us           0 B           0 B           0 B           0 B             1  
void pegasusIinclusive_scan_domino_v1_core<256, 4>(i...         0.00%       0.000us         0.00%       0.000us       0.000us       3.072us         0.07%       3.072us       3.072us           0 B           0 B           0 B           0 B             1  
void pegasusIinclusive_scan_merge_core<256, 4>(int, ...         0.00%       0.000us         0.00%       0.000us       0.000us       1.664us         0.04%       1.664us       1.664us           0 B           0 B           0 B           0 B             1  
void pegasus_sortsign_by_key_merge_core<float, 256, ...         0.00%       0.000us         0.00%       0.000us       0.000us       1.824us         0.04%       1.824us       1.824us           0 B           0 B           0 B           0 B             1  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       7.264us         0.17%       7.264us       1.453us           0 B           0 B           0 B           0 B             5  
void pegasus_sortI32_by_oneCTA<256, false>(int, int,...         0.00%       0.000us         0.00%       0.000us       0.000us      12.672us         0.30%      12.672us      12.672us           0 B           0 B           0 B           0 B             1  
void colperm_kernel<float, float, 5, 4>(long, long, ...         0.00%       0.000us         0.00%       0.000us       0.000us       4.959us         0.12%       4.959us       2.480us           0 B           0 B           0 B           0 B             2  
void scal_kernel_val<float, float>(cublasScalParamsV...         0.00%       0.000us         0.00%       0.000us       0.000us       1.792us         0.04%       1.792us       1.792us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_32x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us      11.329us         0.27%      11.329us      11.329us           0 B           0 B           0 B           0 B             1  
void cublasLt::splitKreduce_kernel<32, 16, int, floa...         0.00%       0.000us         0.00%       0.000us       0.000us       5.953us         0.14%       5.953us       2.976us           0 B           0 B           0 B           0 B             2  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us       3.392us         0.08%       3.392us       3.392us           0 B           0 B           0 B           0 B             1  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us       1.536us         0.04%       1.536us       1.536us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.456us         0.08%       3.456us       1.728us           0 B           0 B           0 B           0 B             2  
                         volta_sgemm_32x32_sliced1x4_nt         0.00%       0.000us         0.00%       0.000us       0.000us      11.360us         0.27%      11.360us      11.360us           0 B           0 B           0 B           0 B             1  
                                               [memory]         0.00%       0.000us         0.00%       0.000us       0.000us       0.000us         0.00%       0.000us       0.000us           8 B           8 B      -2.13 MB      -2.13 MB            11  
                                  volta_sgemm_128x32_nn         0.00%       0.000us         0.00%       0.000us       0.000us       9.247us         0.22%       9.247us       9.247us           0 B           0 B           0 B           0 B             1  
void at::native::triu_tril_kernel<float, int, true, ...         0.00%       0.000us         0.00%       0.000us       0.000us       4.224us         0.10%       4.224us       4.224us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_64x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us      13.056us         0.31%      13.056us      13.056us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.816us         0.07%       2.816us       2.816us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.072us         0.07%       3.072us       3.072us           0 B           0 B           0 B           0 B             1  
void (anonymous namespace)::softmax_warp_forward<flo...         0.00%       0.000us         0.00%       0.000us       0.000us       6.976us         0.17%       6.976us       6.976us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_64x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us      11.744us         0.28%      11.744us      11.744us           0 B           0 B           0 B           0 B             1  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 288.005ms
Self CUDA time total: 4.225ms


--- Iteration 6 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                        cudaMemcpyAsync        78.59%     225.861ms        78.59%     225.861ms      13.286ms       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            17  
                                    Command Buffer Full        18.95%      54.462ms        18.95%      54.462ms     294.388us     772.773ms     18137.48%     772.773ms       4.177ms           0 B           0 B           0 B           0 B           185  
                                       cudaLaunchKernel         0.91%       2.623ms        19.86%      57.084ms     111.711us       0.000us         0.00%     772.773ms       1.512ms           0 B           0 B           0 B           0 B           511  
                                Activity Buffer Request         0.68%       1.964ms         0.68%       1.964ms       1.964ms       2.272us         0.05%       2.272us       2.272us           0 B           0 B           0 B           0 B             1  
                                     PythonDispatchMode         0.43%       1.232ms        99.93%     287.172ms      19.145ms       0.000us         0.00%     777.036ms      51.802ms           0 B           8 B       2.86 MB           0 B            15  
                                      aten::_linalg_svd         0.18%     513.997us       198.76%     571.212ms     285.606ms       4.177ms        98.04%        1.554s     776.966ms           0 B          -4 B     444.00 KB      64.00 KB             2  
                                               aten::mm         0.06%     162.205us         0.28%     809.299us     101.162us      47.423us         1.11%      94.846us      11.856us           0 B           0 B       1.48 MB     758.50 KB             8  
                                         aten::_softmax         0.03%      76.197us         0.06%     169.771us      84.886us       7.072us         0.17%      14.144us       7.072us           0 B           0 B     776.00 KB     388.00 KB             2  
                                            aten::copy_         0.02%      44.744us         0.03%     100.185us      20.037us      11.553us         0.27%      11.553us       2.311us           0 B           0 B           0 B           0 B             5  
                                            aten::fill_         0.01%      38.253us         0.90%       2.595ms     864.963us       5.728us         0.13%       8.000us       2.667us           0 B           0 B           0 B           0 B             3  
                                            aten::slice         0.01%      34.790us         0.08%     240.354us      40.059us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                                              aten::div         0.01%      30.886us         0.05%     140.719us      70.359us       2.688us         0.06%       5.376us       2.688us          -8 B          -8 B     776.00 KB     388.00 KB             2  
                                            aten::empty         0.01%      29.744us         0.01%      29.744us       7.436us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     554.00 KB     554.00 KB             4  
                                  cudaStreamSynchronize         0.01%      29.722us         0.01%      29.722us       2.477us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            12  
                                              aten::add         0.01%      20.957us         0.04%     112.899us      56.449us       3.232us         0.08%       6.464us       3.232us           0 B           0 B     776.00 KB     388.00 KB             2  
                                             aten::triu         0.01%      19.942us         0.05%     130.973us      65.487us       4.224us         0.10%       8.448us       4.224us           0 B           0 B     776.00 KB     388.00 KB             2  
                                        cudaMemsetAsync         0.01%      18.639us         0.01%      18.639us       4.660us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             4  
                                           aten::matmul         0.01%      14.869us         0.21%     617.468us     154.367us       0.000us         0.00%      47.423us      11.856us           0 B           0 B     758.50 KB           0 B             4  
                                              aten::any         0.00%      13.561us         0.02%      54.147us      54.147us       0.000us         0.00%       4.769us       4.769us           0 B           0 B         512 B           0 B             1  
                                    aten::empty_strided         0.00%      13.258us         0.00%      13.258us       6.629us       0.000us         0.00%       0.000us       0.000us           4 B           4 B         512 B         512 B             2  
                                            aten::zeros         0.00%      12.917us         0.91%       2.609ms       1.304ms       0.000us         0.00%       6.464us       3.232us           0 B           0 B       8.50 KB           0 B             2  
                                       aten::diag_embed         0.00%      12.466us         0.07%     205.962us     102.981us       0.000us         0.00%       7.616us       3.808us           0 B           0 B      16.00 KB           0 B             2  
                                          aten::permute         0.00%      11.736us         0.03%      85.305us      42.652us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                  cudaDeviceSynchronize         0.00%      11.632us         0.00%      11.632us       5.816us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
          cudaOccupancyMaxActiveBlocksPerMultiprocessor         0.00%      10.886us         0.00%      10.886us       3.629us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             3  
                                         aten::_to_copy         0.00%      10.648us         0.02%      69.355us      34.678us       0.000us         0.00%       4.832us       2.416us           4 B           0 B         512 B           0 B             2  
                                             aten::full         0.00%      10.635us         0.06%     170.902us      85.451us       0.000us         0.00%       3.072us       1.536us           0 B           0 B     776.00 KB           0 B             2  
                                       aten::as_strided         0.00%      10.120us         0.00%      10.120us       1.446us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             7  
                                            aten::zero_         0.00%       9.203us         0.90%       2.582ms       1.291ms       0.000us         0.00%       6.464us       3.232us           0 B           0 B           0 B           0 B             2  
                                       aten::linalg_svd         0.00%       8.129us        99.43%     285.737ms     285.737ms       0.000us         0.00%     776.966ms     776.966ms           0 B           0 B     222.00 KB           0 B             1  
                              aten::_local_scalar_dense         0.00%       7.819us         0.01%      20.070us      20.070us       1.569us         0.04%       1.569us       1.569us           0 B           0 B           0 B           0 B             1  
                             aten::_linalg_check_errors         0.00%       6.194us         0.03%      82.829us      82.829us       0.000us         0.00%       6.338us       6.338us           0 B           0 B           0 B        -512 B             1  
                                        aten::transpose         0.00%       5.476us         0.00%       7.866us       3.933us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                               aten::to         0.00%       5.375us         0.03%      74.730us      37.365us       0.000us         0.00%       4.832us       2.416us           4 B           0 B         512 B           0 B             2  
                                        cudaEventRecord         0.00%       5.059us         0.00%       5.059us       5.059us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                          aten::numpy_T         0.00%       4.171us         0.03%      82.929us      82.929us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                            aten::clone         0.00%       3.848us         0.01%      40.647us      40.647us       0.000us         0.00%       3.328us       3.328us           0 B           0 B     157.50 KB           0 B             1  
                                         aten::diagonal         0.00%       3.807us         0.00%       5.003us       5.003us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                             aten::diag         0.00%       3.733us         0.05%     138.638us     138.638us       0.000us         0.00%       3.808us       3.808us           0 B           0 B       8.00 KB           0 B             1  
                                       aten::transpose_         0.00%       3.446us         0.00%       6.740us       6.740us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                               aten::mT         0.00%       3.334us         0.00%      11.200us       5.600us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                      aten::as_strided_         0.00%       3.294us         0.00%       3.294us       3.294us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                          aten::softmax         0.00%       3.186us         0.05%     146.929us     146.929us       0.000us         0.00%       7.072us       7.072us           0 B           0 B     388.00 KB           0 B             1  
                                                 detach         0.00%       2.934us         0.00%       2.934us       2.934us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                       aten::empty_like         0.00%       2.587us         0.00%       9.165us       9.165us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     157.50 KB           0 B             1  
                                          aten::view_as         0.00%       2.458us         0.00%       3.863us       3.863us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                             aten::item         0.00%       2.418us         0.01%      22.488us      22.488us       0.000us         0.00%       1.569us       1.569us           0 B           0 B           0 B           0 B             1  
                                           aten::detach         0.00%       1.780us         0.00%       4.714us       4.714us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                             aten::view         0.00%       1.405us         0.00%       1.405us       1.405us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.272us         0.05%       2.272us       2.272us           0 B           0 B           0 B           0 B             1  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       5.216us         0.12%       5.216us       2.608us           0 B           0 B           0 B           0 B             2  
                            copy_info_kernel(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us       4.736us         0.11%       4.736us       1.184us           0 B           0 B           0 B           0 B             4  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us       5.151us         0.12%       5.151us       1.288us           0 B           0 B           0 B           0 B             4  
void geqr2_smem_domino_fast<float, float, 8, 512>(in...         0.00%       0.000us         0.00%       0.000us       0.000us     449.405us        10.55%     449.405us     449.405us           0 B           0 B           0 B           0 B             1  
void batch_eye_kernel<float, 5, 3>(long, long, float...         0.00%       0.000us         0.00%       0.000us       0.000us       4.800us         0.11%       4.800us       1.600us           0 B           0 B           0 B           0 B             3  
void ormtr_gemv_c<float, 4>(long, long, float const*...         0.00%       0.000us         0.00%       0.000us       0.000us     589.160us        13.83%     589.160us       4.603us           0 B           0 B           0 B           0 B           128  
void ormtr_gerc<float, 5, 3, 1>(int, float const*, l...         0.00%       0.000us         0.00%       0.000us       0.000us     462.416us        10.85%     462.416us       3.613us           0 B           0 B           0 B           0 B           128  
