company,page,k,rmse
Barclays,1,197,0.9714808681984672
Barclays,1,200,0.9714808681984672
Barclays,1,203,0.9714808681984672
Barclays,1,206,0.9714808681984672
Barclays,1,209,0.9714808681984672
Barclays,1,212,0.9714808681984672
Barclays,1,215,0.9714808681984672
Barclays,1,218,0.9714808681984672
Barclays,1,221,0.9714808681984672
Barclays,1,224,0.9714808681984672
Barclays,1,227,0.9714808681984672
Barclays,1,230,0.9714808681984672
Barclays,1,233,0.9714808681984672
Barclays,1,236,0.9714808681984672
Barclays,1,239,0.9714808681984672
Barclays,1,242,0.9714808681984672
Barclays,1,245,0.9714808681984672
Barclays,1,248,0.9714808681984672
Barclays,1,251,0.9714808681984672
Barclays,1,254,0.9714808681984672
Barclays,1,257,0.9714808681984672
Barclays,1,260,0.9714808681984672
Barclays,1,263,0.9714808681984672
Barclays,1,266,0.9714808681984672
Barclays,1,269,0.9714808681984672
Barclays,1,272,0.9714808681984672
Barclays,1,275,0.9714808681984672
Barclays,1,278,0.9714808681984672
Barclays,1,281,0.9714808681984672
Barclays,1,284,0.9714808681984672
Barclays,1,287,0.9714808681984672
Barclays,1,290,0.9714808681984672
Barclays,1,293,0.9714808681984672
Barclays,1,296,0.9714808681984672
Barclays,1,300,0.9714808681984672
Barclays,2,1,0.7483385936770741
Barclays,2,4,0.7984325036429476
Barclays,2,7,4.453848344712338
Barclays,2,10,1.5060248174526014
Barclays,2,13,42.10142634469545
Barclays,2,16,0.827212081760777
Barclays,2,19,1.0272915337940174
Barclays,2,22,0.9050604587233138
Barclays,2,25,0.8151514235662779
Barclays,2,28,0.8941782477089758
Barclays,2,31,0.7836208708112425
Barclays,2,34,1.043788684231753
Barclays,2,37,1.8824312717161058
Barclays,2,40,0.8626505190043368
Barclays,2,43,1.0783933643144077
Barclays,2,46,0.9137585147024981
Barclays,2,49,0.9570397897515837
Barclays,2,52,0.8108972569297652
Barclays,2,55,0.993050856391601
Barclays,2,58,0.7482374528436144
Barclays,2,61,1.2512140994651286
Barclays,2,64,0.7682684966572252
Barclays,2,67,0.7332504363990303
Barclays,2,70,0.7649140229182867
Barclays,2,73,0.762269272606945
Barclays,2,76,0.7528344696960011
Barclays,2,79,0.8213141436989664
Barclays,2,82,0.7422455981784647
Barclays,2,85,0.783100327748273
Barclays,2,88,1.120841760826761
Barclays,2,91,0.7977441322884129
Barclays,2,94,0.7625607335871464
Barclays,2,97,1.1173205662312677
Barclays,2,100,0.8247936861393587
Barclays,2,103,0.7486378313318889
Barclays,2,106,0.7710803793024309
Barclays,2,109,0.7380774925408142
Barclays,2,112,1.309900067540766
Barclays,2,115,0.7416648049008034
Barclays,2,118,0.8258500896565887
Barclays,2,121,0.8094322597264135
Barclays,2,124,0.9670120611520961
Barclays,2,127,4.449605586924326
Barclays,2,130,4.449605586924326
Barclays,2,133,4.449605586924326
Barclays,2,136,4.449605586924326
Barclays,2,139,4.449605586924326
Barclays,2,142,4.449605586924326
Barclays,2,145,4.449605586924326
Barclays,2,148,4.449605586924326
Barclays,2,152,4.449605586924326
Barclays,2,155,4.449605586924326
Barclays,2,158,4.449605586924326
Barclays,2,161,4.449605586924326
Barclays,2,164,4.449605586924326
Barclays,2,167,4.449605586924326
Barclays,2,170,4.449605586924326
Barclays,2,173,4.449605586924326
Barclays,2,176,4.449605586924326
Barclays,2,179,4.449605586924326
Barclays,2,182,4.449605586924326
Barclays,2,185,4.449605586924326
Barclays,2,188,4.449605586924326
Barclays,2,191,4.449605586924326
Barclays,2,194,4.449605586924326
Barclays,2,197,4.449605586924326
Barclays,2,200,4.449605586924326
