company,page,method,k,rmse
Cofinimmo,15,method_2,49,0.20605084022357373
Cofinimmo,15,method_2,52,0.19332814708811202
Cofinimmo,15,method_2,55,0.173882127493472
Cofinimmo,15,method_2,58,0.16730735034459285
Cofinimmo,15,method_2,61,0.16158923429501149
Cofinimmo,15,method_2,64,0.15039835205095878
Cofinimmo,15,method_2,67,0.14503820668338202
Cofinimmo,15,method_2,70,0.14028193722212912
Cofinimmo,15,method_2,73,0.1313742465204112
Cofinimmo,15,method_2,77,0.10332086853585745
Cofinimmo,15,method_2,80,0.09919050888306466
Cofinimmo,15,method_2,83,0.09056087627417779
Cofinimmo,15,method_2,86,0.08183306250919906
Cofinimmo,15,method_2,89,0.07365682311659406
Cofinimmo,15,method_2,92,0.06682962562022211
Cofinimmo,15,method_2,95,0.06413950220819103
Cofinimmo,15,method_2,98,0.05713017472516034
Cofinimmo,15,method_2,101,0.04955898032820415
Cofinimmo,15,method_2,104,0.04519078405900253
Cofinimmo,15,method_2,107,0.040285038064451474
Cofinimmo,15,method_2,110,0.03607502887916364
Cofinimmo,15,method_2,113,0.03195078325852092
Cofinimmo,15,method_2,116,0.025233057550292367
Cofinimmo,15,method_2,119,0.02019075976084637
Cofinimmo,15,method_2,122,0.015208275394676956
Cofinimmo,15,method_2,125,0.010461563502614304
Cofinimmo,15,method_2,128,2.10725961621832e-05
Cofinimmo,15,method_2,131,2.10725961621832e-05
Cofinimmo,15,method_2,134,2.10725961621832e-05
Cofinimmo,15,method_2,137,2.10725961621832e-05
Cofinimmo,15,method_2,140,2.10725961621832e-05
Cofinimmo,15,method_2,143,2.10725961621832e-05
Cofinimmo,15,method_2,146,2.10725961621832e-05
Cofinimmo,15,method_2,150,2.10725961621832e-05
Cofinimmo,15,method_3,1,0.7044911457698709
Cofinimmo,15,method_3,4,0.5267336955461058
Cofinimmo,15,method_3,7,0.4651515037552444
Cofinimmo,15,method_3,10,0.42377462717698966
Cofinimmo,15,method_3,13,0.42803122500244556
Cofinimmo,15,method_3,16,0.40968876853210284
Cofinimmo,15,method_3,19,0.39759174436246847
Cofinimmo,15,method_3,22,0.3488996345548164
Cofinimmo,15,method_3,25,0.3173393995830077
Cofinimmo,15,method_3,28,0.3089747044747375
Cofinimmo,15,method_3,31,0.2851139583780994
Cofinimmo,15,method_3,34,0.2792021861063708
Cofinimmo,15,method_3,37,0.2677378938409008
Cofinimmo,15,method_3,40,0.2638987897220381
Cofinimmo,15,method_3,43,0.25751239957547223
Cofinimmo,15,method_3,46,0.24853841331120752
Cofinimmo,15,method_3,49,0.24278762096971487
Cofinimmo,15,method_3,52,0.23187277265605044
Cofinimmo,15,method_3,55,0.21581978365452115
Cofinimmo,15,method_3,58,0.21120139644499816
Cofinimmo,15,method_3,61,0.20675226900271776
Cofinimmo,15,method_3,64,0.1999739986868094
Cofinimmo,15,method_3,67,0.19596937154239455
Cofinimmo,15,method_3,70,0.18967264423289454
Cofinimmo,15,method_3,73,0.18228302831913049
Cofinimmo,15,method_3,77,0.1679215834332515
Cofinimmo,15,method_3,80,0.16699238514690967
Cofinimmo,15,method_3,83,0.16133299475965404
Cofinimmo,15,method_3,86,0.15685865223277878
Cofinimmo,15,method_3,89,0.14625881437072158
Cofinimmo,15,method_3,92,0.1407688425047519
Cofinimmo,15,method_3,95,0.1383593951026065
Cofinimmo,15,method_3,98,0.13377018849115785
Cofinimmo,15,method_3,101,0.13210373933445907
Cofinimmo,15,method_3,104,0.12943714192188704
Cofinimmo,15,method_3,107,0.12567912025570216
Cofinimmo,15,method_3,110,0.12233774993933909
Cofinimmo,15,method_3,113,0.1180807015500134
Cofinimmo,15,method_3,116,0.11261030475304272
Cofinimmo,15,method_3,119,0.10898472974879622
Cofinimmo,15,method_3,122,0.10389179787018367
Cofinimmo,15,method_3,125,0.09857149411002752
Cofinimmo,15,method_3,128,0.0938804073379478
Cofinimmo,15,method_3,131,0.08805044094881345
Cofinimmo,15,method_3,134,0.07952011393683225
Cofinimmo,15,method_3,137,0.0731329359723732
Cofinimmo,15,method_3,140,0.06360957166775077
Cofinimmo,15,method_3,143,0.058089850845027144
Cofinimmo,15,method_3,146,0.05395499879645047
Cofinimmo,15,method_3,150,0.04764595357885758
Cofinimmo,15,method_4,1,0.7200106863199532
Cofinimmo,15,method_4,4,0.4997848988268036
Cofinimmo,15,method_4,7,0.4467686027562539
Cofinimmo,15,method_4,10,0.3788246356407368
Cofinimmo,15,method_4,13,0.3431674981715087
Cofinimmo,15,method_4,16,0.3195233301962118
Cofinimmo,15,method_4,19,0.2976642008475664
Cofinimmo,15,method_4,22,0.28303697501020453
Cofinimmo,15,method_4,25,0.26461447183149334
Cofinimmo,15,method_4,28,0.23822516566634003
Cofinimmo,15,method_4,31,0.21784028661915172
Cofinimmo,15,method_4,34,0.20084711419147563
Cofinimmo,15,method_4,37,0.19018151292621585
Cofinimmo,15,method_4,40,0.1758880312058102
Cofinimmo,15,method_4,43,0.16330689288272146
Cofinimmo,15,method_4,46,0.15163016882081715
Cofinimmo,15,method_4,49,0.14302456994224538
Cofinimmo,15,method_4,52,0.12859066833058255
Cofinimmo,15,method_4,55,0.12123352988559169
Cofinimmo,15,method_4,58,0.11078483995402615
Cofinimmo,15,method_4,61,0.10170454417519725
Cofinimmo,15,method_4,64,0.09552761022035629
Cofinimmo,15,method_4,67,0.09020508075419699
Cofinimmo,15,method_4,70,0.0842482352844919
Cofinimmo,15,method_4,73,0.07661289420856128
Cofinimmo,15,method_4,77,0.07150770083636107
Cofinimmo,15,method_4,80,0.06527746967109951
Cofinimmo,15,method_4,83,0.0621870588308439
Cofinimmo,15,method_4,86,0.058135475006166185
Cofinimmo,15,method_4,89,0.052784765495373524
Cofinimmo,15,method_4,92,0.04863316863552202
Cofinimmo,15,method_4,95,0.04587050694860274
Cofinimmo,15,method_4,98,0.041811427235400864
Cofinimmo,15,method_4,101,0.03609980731372594
Cofinimmo,15,method_4,104,0.030505232163729558
Cofinimmo,15,method_4,107,0.027565863583150076
Cofinimmo,15,method_4,110,0.024826905473420324
Cofinimmo,15,method_4,113,0.020873917147567735
Cofinimmo,15,method_4,116,0.017913681934757883
Cofinimmo,15,method_4,119,0.014971453626003864
Cofinimmo,15,method_4,122,0.010941536407644213
Cofinimmo,15,method_4,125,0.00658219932416704
Cofinimmo,15,method_4,128,1.366684290966298e-05
Cofinimmo,15,method_4,131,1.366684290966298e-05
Cofinimmo,15,method_4,134,1.366684290966298e-05
Cofinimmo,15,method_4,137,1.366684290966298e-05
Cofinimmo,15,method_4,140,1.366684290966298e-05
Cofinimmo,15,method_4,143,1.366684290966298e-05
Cofinimmo,15,method_4,146,1.366684290966298e-05
Cofinimmo,15,method_4,150,1.366684290966298e-05
Cofinimmo,16,method_1,1,0.5002301540776054
Cofinimmo,16,method_1,4,0.44026456365656613
Cofinimmo,16,method_1,7,0.416748688880739
Cofinimmo,16,method_1,10,0.38135710232513287
Cofinimmo,16,method_1,13,0.37443248859311623
Cofinimmo,16,method_1,16,0.33821439576346685
Cofinimmo,16,method_1,19,0.33118906499066675
Cofinimmo,16,method_1,22,0.2620909083042228
Cofinimmo,16,method_1,25,0.24194432979004424
Cofinimmo,16,method_1,28,0.21817302277547793
Cofinimmo,16,method_1,31,0.21174550379324053
Cofinimmo,16,method_1,34,0.20804828347623747
Cofinimmo,16,method_1,37,0.20681411378306327
Cofinimmo,16,method_1,40,0.1899257026492347
Cofinimmo,16,method_1,43,0.17379051605564602
Cofinimmo,16,method_1,46,0.16835353913291304
Cofinimmo,16,method_1,49,0.15921015072136124
Cofinimmo,16,method_1,52,0.15536476835409865
Cofinimmo,16,method_1,55,0.14530882738019224
Cofinimmo,16,method_1,58,0.1312203871691043
Cofinimmo,16,method_1,61,0.12559745076296366
Cofinimmo,16,method_1,64,0.1192147675975952
Cofinimmo,16,method_1,67,0.11589073402978996
Cofinimmo,16,method_1,70,0.12088875954817546
Cofinimmo,16,method_1,73,0.0973236528046101
Cofinimmo,16,method_1,77,0.10360768412777155
Cofinimmo,16,method_1,80,0.09889019096491493
Cofinimmo,16,method_1,83,0.08720577047596377
Cofinimmo,16,method_1,86,0.08913702775254903
Cofinimmo,16,method_1,89,0.07513447258189401
Cofinimmo,16,method_1,92,0.07361520092224878
Cofinimmo,16,method_1,95,0.06425360990419586
Cofinimmo,16,method_1,98,0.05678591380172882
Cofinimmo,16,method_1,101,0.05450038377561302
Cofinimmo,16,method_1,104,0.049395146550073425
Cofinimmo,16,method_1,107,0.034589090162757165
Cofinimmo,16,method_1,110,0.028596930129385627
Cofinimmo,16,method_1,113,0.024204295846565773
Cofinimmo,16,method_1,116,0.023258276087833523
Cofinimmo,16,method_1,119,0.018668042305239725
Cofinimmo,16,method_1,122,0.0113630550912094
Cofinimmo,16,method_1,125,0.003344188896731894
Cofinimmo,16,method_1,128,1.1490815017637856e-05
Cofinimmo,16,method_1,131,1.1490815017637856e-05
Cofinimmo,16,method_1,134,1.1490815017637856e-05
Cofinimmo,16,method_1,137,1.1490815017637856e-05
Cofinimmo,16,method_1,140,1.1490815017637856e-05
Cofinimmo,16,method_1,143,1.1490815017637856e-05
Cofinimmo,16,method_1,146,1.1490815017637856e-05
Cofinimmo,16,method_1,150,1.1490815017637856e-05
Cofinimmo,16,method_2,1,0.7401840384001104
Cofinimmo,16,method_2,4,0.5433025881145426
Cofinimmo,16,method_2,7,0.504822750872538
Cofinimmo,16,method_2,10,0.45013046177164884
Cofinimmo,16,method_2,13,0.43808736490901884
Cofinimmo,16,method_2,16,0.4104335993460096
Cofinimmo,16,method_2,19,0.39969517092159673
Cofinimmo,16,method_2,22,0.3462881031323451
Cofinimmo,16,method_2,25,0.3158034520222563
Cofinimmo,16,method_2,28,0.2944186857391775
Cofinimmo,16,method_2,31,0.2763895508188957
Cofinimmo,16,method_2,34,0.2673288459089746
Cofinimmo,16,method_2,37,0.26187411689583545
Cofinimmo,16,method_2,40,0.2466690658149663
Cofinimmo,16,method_2,43,0.22821387674675714
Cofinimmo,16,method_2,46,0.21902945970584045
Cofinimmo,16,method_2,49,0.20544873763230836
Cofinimmo,16,method_2,52,0.19768434679889046
Cofinimmo,16,method_2,55,0.18640837489256498
Cofinimmo,16,method_2,58,0.16940596834280566
Cofinimmo,16,method_2,61,0.16125416211907193
Cofinimmo,16,method_2,64,0.1528458417796304
Cofinimmo,16,method_2,67,0.14656773349151697
Cofinimmo,16,method_2,70,0.14703457404922998
Cofinimmo,16,method_2,73,0.12571116675584404
Cofinimmo,16,method_2,77,0.12840657207758063
Cofinimmo,16,method_2,80,0.12187766871574536
Cofinimmo,16,method_2,83,0.1093761803302643
Cofinimmo,16,method_2,86,0.10660080225708503
Cofinimmo,16,method_2,89,0.092450079563589
Cofinimmo,16,method_2,92,0.08907371036621618
Cofinimmo,16,method_2,95,0.07726458251923074
Cofinimmo,16,method_2,98,0.06839007324953167
Cofinimmo,16,method_2,101,0.06448492108317075
Cofinimmo,16,method_2,104,0.05848554506066972
Cofinimmo,16,method_2,107,0.04475388220920759
Cofinimmo,16,method_2,110,0.03807741947260079
Cofinimmo,16,method_2,113,0.03284904982104569
Cofinimmo,16,method_2,116,0.030582112082747966
Cofinimmo,16,method_2,119,0.02341350787727168
Cofinimmo,16,method_2,122,0.015655322539797806
Cofinimmo,16,method_2,125,0.007083781773130842
Cofinimmo,16,method_2,128,2.2742820775705814e-05
Cofinimmo,16,method_2,131,2.2742820775705814e-05
Cofinimmo,16,method_2,134,2.2742820775705814e-05
Cofinimmo,16,method_2,137,2.2742820775705814e-05
Cofinimmo,16,method_2,140,2.2742820775705814e-05
Cofinimmo,16,method_2,143,2.2742820775705814e-05
Cofinimmo,16,method_2,146,2.2742820775705814e-05
Cofinimmo,16,method_2,150,2.2742820775705814e-05
Cofinimmo,16,method_3,1,0.7084917206004376
Cofinimmo,16,method_3,4,0.5197688181147246
Cofinimmo,16,method_3,7,0.46949503172610046
Cofinimmo,16,method_3,10,0.4211418557171806
Cofinimmo,16,method_3,13,0.4131745028703408
Cofinimmo,16,method_3,16,0.3909085470118069
Cofinimmo,16,method_3,19,0.38305488117940684
Cofinimmo,16,method_3,22,0.33643432827614295
Cofinimmo,16,method_3,25,0.3175212995120469
Cofinimmo,16,method_3,28,0.30180629486714333
Cofinimmo,16,method_3,31,0.29236637520028275
Cofinimmo,16,method_3,34,0.2873694674112292
Cofinimmo,16,method_3,37,0.28218311347033725
Cofinimmo,16,method_3,40,0.26557381890469056
Cofinimmo,16,method_3,43,0.2517174826536294
Cofinimmo,16,method_3,46,0.23959109408636287
Cofinimmo,16,method_3,49,0.23424485224925867
Cofinimmo,16,method_3,52,0.22980996641285242
Cofinimmo,16,method_3,55,0.22062547137883992
Cofinimmo,16,method_3,58,0.20988997138665375
Cofinimmo,16,method_3,61,0.2016797722286492
Cofinimmo,16,method_3,64,0.1969420372446861
Cofinimmo,16,method_3,67,0.19168316026173118
Cofinimmo,16,method_3,70,0.18972382378449731
Cofinimmo,16,method_3,73,0.177803847927207
Cofinimmo,16,method_3,77,0.17515615983151936
Cofinimmo,16,method_3,80,0.17320880659066748
Cofinimmo,16,method_3,83,0.1652465706935469
Cofinimmo,16,method_3,86,0.16317905151003942
Cofinimmo,16,method_3,89,0.1533833039327752
Cofinimmo,16,method_3,92,0.149904512461214
Cofinimmo,16,method_3,95,0.1465115544294222
Cofinimmo,16,method_3,98,0.14208606698357312
Cofinimmo,16,method_3,101,0.13720254764131853
Cofinimmo,16,method_3,104,0.13464417703086543
Cofinimmo,16,method_3,107,0.12806417744268153
Cofinimmo,16,method_3,110,0.12158494037300972
Cofinimmo,16,method_3,113,0.11888918504597377
Cofinimmo,16,method_3,116,0.1157665155866193
Cofinimmo,16,method_3,119,0.11311096512048086
Cofinimmo,16,method_3,122,0.10776637619283858
Cofinimmo,16,method_3,125,0.1015972202062949
Cofinimmo,16,method_3,128,0.09642487280862663
Cofinimmo,16,method_3,131,0.08924563752276671
Cofinimmo,16,method_3,134,0.08410224967288574
Cofinimmo,16,method_3,137,0.077293192042943
Cofinimmo,16,method_3,140,0.07170935367159924
Cofinimmo,16,method_3,143,0.06627638097542711
Cofinimmo,16,method_3,146,0.05767717087100924
Cofinimmo,16,method_3,150,0.05309811711365465
Cofinimmo,16,method_4,1,0.7363346252249549
Cofinimmo,16,method_4,4,0.49430092514468427
Cofinimmo,16,method_4,7,0.43170306552333515
Cofinimmo,16,method_4,10,0.3696450926248692
Cofinimmo,16,method_4,13,0.3452950700704702
Cofinimmo,16,method_4,16,0.32261124649008543
Cofinimmo,16,method_4,19,0.29712565335726115
Cofinimmo,16,method_4,22,0.2783835257282474
Cofinimmo,16,method_4,25,0.24868768957951504
Cofinimmo,16,method_4,28,0.23149531097435969
Cofinimmo,16,method_4,31,0.21015211306110207
Cofinimmo,16,method_4,34,0.1991548818816569
Cofinimmo,16,method_4,37,0.19003071160744836
Cofinimmo,16,method_4,40,0.18071231894487977
Cofinimmo,16,method_4,43,0.16727918894018234
Cofinimmo,16,method_4,46,0.15842999931429083
Cofinimmo,16,method_4,49,0.14667211123289306
Cofinimmo,16,method_4,52,0.13846012114798237
Cofinimmo,16,method_4,55,0.12953678115126138
Cofinimmo,16,method_4,58,0.11651028198880298
Cofinimmo,16,method_4,61,0.10918641296828284
Cofinimmo,16,method_4,64,0.10233005247445855
Cofinimmo,16,method_4,67,0.09538706997741195
Cofinimmo,16,method_4,70,0.08929534941601994
Cofinimmo,16,method_4,73,0.08294192698937292
Cofinimmo,16,method_4,77,0.07888831230679968
Cofinimmo,16,method_4,80,0.0737036839241044
Cofinimmo,16,method_4,83,0.06781021336227812
Cofinimmo,16,method_4,86,0.06021494971480361
Cofinimmo,16,method_4,89,0.055147187099195936
Cofinimmo,16,method_4,92,0.051272987037000756
Cofinimmo,16,method_4,95,0.0437956700495884
Cofinimmo,16,method_4,98,0.03888398374992525
Cofinimmo,16,method_4,101,0.03513971741647766
Cofinimmo,16,method_4,104,0.0317865393533481
Cofinimmo,16,method_4,107,0.028553864662892357
Cofinimmo,16,method_4,110,0.025224780849651775
Cofinimmo,16,method_4,113,0.02227409392167068
Cofinimmo,16,method_4,116,0.019909157058838688
Cofinimmo,16,method_4,119,0.014160868097086965
Cofinimmo,16,method_4,122,0.010777805395849117
Cofinimmo,16,method_4,125,0.006245677452728989
Cofinimmo,16,method_4,128,1.639691595991707e-05
Cofinimmo,16,method_4,131,1.639691595991707e-05
Cofinimmo,16,method_4,134,1.639691595991707e-05
Cofinimmo,16,method_4,137,1.639691595991707e-05
Cofinimmo,16,method_4,140,1.639691595991707e-05
Cofinimmo,16,method_4,143,1.639691595991707e-05
Cofinimmo,16,method_4,146,1.639691595991707e-05
Cofinimmo,16,method_4,150,1.639691595991707e-05
Cofinimmo,17,method_1,1,0.6219634083554104
Cofinimmo,17,method_1,4,0.49034516595766947
Cofinimmo,17,method_1,7,0.45703279933770585
Cofinimmo,17,method_1,10,0.43188688933027414
Cofinimmo,17,method_1,13,0.39100005944502425
Cofinimmo,17,method_1,16,0.39111212142300544
Cofinimmo,17,method_1,19,0.32345096508084453
Cofinimmo,17,method_1,22,0.28515244200296164
Cofinimmo,17,method_1,25,0.2794429897135784
Cofinimmo,17,method_1,28,0.27694162551789747
Cofinimmo,17,method_1,31,0.2515445154307026
Cofinimmo,17,method_1,34,0.24016841356015736
Cofinimmo,17,method_1,37,0.23225853374477146
Cofinimmo,17,method_1,40,0.24261229509167484
Cofinimmo,17,method_1,43,0.22758985282795985
Cofinimmo,17,method_1,46,0.21223995086646508
Cofinimmo,17,method_1,49,0.2156812499049911
Cofinimmo,17,method_1,52,0.20735988588036589
Cofinimmo,17,method_1,55,0.2081976960811448
Cofinimmo,17,method_1,58,0.20981348868129884
Cofinimmo,17,method_1,61,0.20592779994560245
Cofinimmo,17,method_1,64,0.19730038092751825
Cofinimmo,17,method_1,67,0.18497075292608012
Cofinimmo,17,method_1,70,0.16874256757769904
Cofinimmo,17,method_1,73,0.15034420975613821
Cofinimmo,17,method_1,77,0.13337333241746258
Cofinimmo,17,method_1,80,0.12898231858597106
Cofinimmo,17,method_1,83,0.12250254639476639
Cofinimmo,17,method_1,86,0.11054830121723444
Cofinimmo,17,method_1,89,0.10616517777586823
Cofinimmo,17,method_1,92,0.10424378455269938
Cofinimmo,17,method_1,95,0.10497716655594143
Cofinimmo,17,method_1,98,0.09388789877368513
Cofinimmo,17,method_1,101,0.08886778960964863
Cofinimmo,17,method_1,104,0.08577640653164151
Cofinimmo,17,method_1,107,0.05466166433741692
Cofinimmo,17,method_1,110,0.0462013312191366
Cofinimmo,17,method_1,113,0.04187965289020388
Cofinimmo,17,method_1,116,0.03846259025518097
Cofinimmo,17,method_1,119,0.03275555824062673
Cofinimmo,17,method_1,122,0.019220660516778253
Cofinimmo,17,method_1,125,0.009864382409813304
Cofinimmo,17,method_1,128,1.6090650821046215e-05
Cofinimmo,17,method_1,131,1.6090650821046215e-05
Cofinimmo,17,method_1,134,1.6090650821046215e-05
Cofinimmo,17,method_1,137,1.6090650821046215e-05
Cofinimmo,17,method_1,140,1.6090650821046215e-05
Cofinimmo,17,method_1,143,1.6090650821046215e-05
Cofinimmo,17,method_1,146,1.6090650821046215e-05
Cofinimmo,17,method_1,150,1.6090650821046215e-05
Cofinimmo,17,method_2,1,0.8071680785913447
Cofinimmo,17,method_2,4,0.6303614664345998
Cofinimmo,17,method_2,7,0.5726169723796629
Cofinimmo,17,method_2,10,0.520353010215578
Cofinimmo,17,method_2,13,0.4804062271310135
Cofinimmo,17,method_2,16,0.4640175626446099
Cofinimmo,17,method_2,19,0.41591441434372206
Cofinimmo,17,method_2,22,0.3769718683557439
Cofinimmo,17,method_2,25,0.366414623220723
Cofinimmo,17,method_2,28,0.35182600647834966
Cofinimmo,17,method_2,31,0.3261334385237017
Cofinimmo,17,method_2,34,0.3052842851539695
Cofinimmo,17,method_2,37,0.2937884793169907
Cofinimmo,17,method_2,40,0.2927437529806073
Cofinimmo,17,method_2,43,0.27340071419678463
Cofinimmo,17,method_2,46,0.26126340316886515
Cofinimmo,17,method_2,49,0.261653257270993
Cofinimmo,17,method_2,52,0.25019501770414715
Cofinimmo,17,method_2,55,0.24667438040811807
Cofinimmo,17,method_2,58,0.2443597156543827
Cofinimmo,17,method_2,61,0.23925689577866174
Cofinimmo,17,method_2,64,0.22838252118945135
Cofinimmo,17,method_2,67,0.2115518035093175
Cofinimmo,17,method_2,70,0.19403043768110137
Cofinimmo,17,method_2,73,0.17714142907916816
Cofinimmo,17,method_2,77,0.15952874652731425
Cofinimmo,17,method_2,80,0.1514192384498551
Cofinimmo,17,method_2,83,0.14218075275326894
Cofinimmo,17,method_2,86,0.12951816531909754
Cofinimmo,17,method_2,89,0.12368703822956983
Cofinimmo,17,method_2,92,0.11930260223160265
Cofinimmo,17,method_2,95,0.11835073453646233
Cofinimmo,17,method_2,98,0.10751909264993749
Cofinimmo,17,method_2,101,0.1010312257780822
Cofinimmo,17,method_2,104,0.09624229591152846
Cofinimmo,17,method_2,107,0.06850317389713177
Cofinimmo,17,method_2,110,0.059137284418584256
Cofinimmo,17,method_2,113,0.05222311908446107
Cofinimmo,17,method_2,116,0.04700892430422326
Cofinimmo,17,method_2,119,0.03919991754197753
Cofinimmo,17,method_2,122,0.025879984755764005
Cofinimmo,17,method_2,125,0.014360510562130033
Cofinimmo,17,method_2,128,2.9817201734134025e-05
Cofinimmo,17,method_2,131,2.9817201734134025e-05
Cofinimmo,17,method_2,134,2.9817201734134025e-05
Cofinimmo,17,method_2,137,2.9817201734134025e-05
Cofinimmo,17,method_2,140,2.9817201734134025e-05
Cofinimmo,17,method_2,143,2.9817201734134025e-05
Cofinimmo,17,method_2,146,2.9817201734134025e-05
Cofinimmo,17,method_2,150,2.9817201734134025e-05
Cofinimmo,17,method_3,1,0.7887955558901407
Cofinimmo,17,method_3,4,0.5598975221707193
Cofinimmo,17,method_3,7,0.5353594939774964
Cofinimmo,17,method_3,10,0.5017940753178916
Cofinimmo,17,method_3,13,0.4655205386236645
